# time,smoothGCAMP,smoothISOS,smoothdFF
1.939724658805506863e+02,6.765261077880859375e+01,7.760175323486328125e+01,-7.474860092585988269e+00
1.949722175405556470e+02,6.831278610229492188e+01,7.769443130493164062e+01,-6.685778495571032209e+00
1.959719692005606078e+02,6.613617324829101562e+01,7.674852752685546875e+01,-8.521679115657985193e+00
1.969717208605655969e+02,6.517682266235351562e+01,7.638484191894531250e+01,-9.410148477143469137e+00
1.979714725205705577e+02,6.644297409057617188e+01,7.649291229248046875e+01,-7.783595569900398026e+00
1.989712241805755184e+02,6.805446624755859375e+01,7.662694168090820312e+01,-5.715760797196065113e+00
1.999709758405804791e+02,6.898057174682617188e+01,7.660298919677734375e+01,-4.402187945166768479e+00
2.009707275005854399e+02,6.925086593627929688e+01,7.658480072021484375e+01,-4.004313394473634879e+00
2.019704791605904290e+02,7.030898284912109375e+01,7.717464447021484375e+01,-3.298346670398500269e+00
2.029702308205953898e+02,7.111894226074218750e+01,7.728755950927734375e+01,-2.330294415222616156e+00
2.039699824806003505e+02,7.101545715332031250e+01,7.690336608886718750e+01,-1.974752209685155524e+00
2.049697341406053113e+02,7.134580612182617188e+01,7.740408325195312500e+01,-2.169373945947862481e+00
2.059694858006102720e+02,7.080521011352539062e+01,7.749539947509765625e+01,-3.027484101114119142e+00
2.069692374606152612e+02,6.891295623779296875e+01,7.684128570556640625e+01,-4.798414204151563389e+00
2.079689891206202219e+02,7.041698455810546875e+01,7.776357650756835938e+01,-3.898814538948503383e+00
2.089687407806251827e+02,7.594408798217773438e+01,8.078112030029296875e+01,-3.061633929301054713e-01
2.099684924406301434e+02,7.396209335327148438e+01,8.073738479614257812e+01,-2.854314265280518903e+00
2.109682441006351041e+02,6.571663093566894531e+01,7.758644866943359375e+01,-1.010449897046984091e+01
2.119679957606400933e+02,6.465789985656738281e+01,7.733249282836914062e+01,-1.125612429057887098e+01
2.129677474206450540e+02,6.460104751586914062e+01,7.746426010131835938e+01,-1.148818198759442311e+01
2.139674990806500148e+02,6.432388687133789062e+01,7.755398941040039062e+01,-1.197206093795565707e+01
2.149672507406549755e+02,6.593758392333984375e+01,7.835909271240234375e+01,-1.071031221365195307e+01
2.159670024006599647e+02,6.505174636840820312e+01,7.760599899291992188e+01,-1.103690473507587733e+01
2.169667540606649254e+02,6.511957168579101562e+01,7.756290817260742188e+01,-1.089362246267419820e+01
2.179665057206698862e+02,6.670762634277343750e+01,7.822536087036132812e+01,-9.509876000526125139e+00
2.189662573806748469e+02,6.499248313903808594e+01,7.700668716430664062e+01,-1.041142615528244164e+01
2.199660090406798076e+02,6.464995384216308594e+01,7.653858947753906250e+01,-1.032683442319057576e+01
2.209657607006847968e+02,6.619076156616210938e+01,7.725800323486328125e+01,-9.062790776612006383e+00
2.219655123606897575e+02,6.385930442810058594e+01,7.654702758789062500e+01,-1.143348441554972439e+01
2.229652640206947183e+02,6.322261238098144531e+01,7.647949218750000000e+01,-1.223741650445598772e+01
2.239650156806996790e+02,6.459598541259765625e+01,7.699448013305664062e+01,-1.094355748882115797e+01
2.249647673407046398e+02,6.575654602050781250e+01,7.689086151123046875e+01,-9.218743459189955303e+00
2.259645190007096289e+02,6.652288818359375000e+01,7.715371704101562500e+01,-8.480323201447410142e+00
2.269642706607145897e+02,6.574884796142578125e+01,7.764406967163085938e+01,-1.012858953393557648e+01
2.279640223207195504e+02,6.589081192016601562e+01,7.823263168334960938e+01,-1.062638163912906286e+01
2.289637739807245111e+02,6.544055938720703125e+01,7.805701446533203125e+01,-1.103318366076537416e+01
2.299635256407295003e+02,6.472997665405273438e+01,7.772183609008789062e+01,-1.161167889990451663e+01
2.309632773007344611e+02,6.466975021362304688e+01,7.791500091552734375e+01,-1.191746973325045111e+01
2.319630289607394218e+02,6.379194068908691406e+01,7.745722198486328125e+01,-1.258865265151011137e+01
2.329627806207443825e+02,6.358555412292480469e+01,7.710451507568359375e+01,-1.246438238046556179e+01
2.339625322807493433e+02,6.273070716857910156e+01,7.633731460571289062e+01,-1.275457099916083159e+01
2.349622839407543324e+02,6.520645713806152344e+01,7.708038330078125000e+01,-1.020424782800349917e+01
2.359620356007592932e+02,6.906607437133789062e+01,7.873291015625000000e+01,-6.927190184291061925e+00
2.369617872607642539e+02,7.009080123901367188e+01,7.920388412475585938e+01,-6.119603170031956196e+00
2.379615389207692147e+02,7.065231323242187500e+01,7.917455291748046875e+01,-5.331721235078396681e+00
2.389612905807741754e+02,7.070076751708984375e+01,7.876767349243164062e+01,-4.767220335437048817e+00
2.399610422407791646e+02,7.196962738037109375e+01,7.967142486572265625e+01,-4.180458756435471379e+00
2.409607939007841253e+02,7.158201980590820312e+01,8.014167022705078125e+01,-5.267206175717693561e+00
2.419605455607890860e+02,6.583767318725585938e+01,7.782080459594726562e+01,-1.021587732835283013e+01
2.429602972207940468e+02,6.267768096923828125e+01,7.622204971313476562e+01,-1.269364762313324491e+01
2.439600488807990359e+02,6.472536849975585938e+01,7.716048812866210938e+01,-1.096126379125345274e+01
2.449598005408039967e+02,6.541632080078125000e+01,7.740472412109375000e+01,-1.030074712710859686e+01
2.459595522008089574e+02,6.637136077880859375e+01,7.749162292480468750e+01,-9.095415992291536966e+00
2.469593038608139182e+02,6.584065055847167969e+01,7.747532272338867188e+01,-9.802919745278355634e+00
2.479590555208188789e+02,6.269621467590332031e+01,7.608227539062500000e+01,-1.250391562764468212e+01
2.489588071808238681e+02,6.223407936096191406e+01,7.518237304687500000e+01,-1.208649634748090662e+01
2.499585588408288288e+02,6.423671150207519531e+01,7.556570434570312500e+01,-9.727881265656142418e+00
2.509583105008337895e+02,6.663777923583984375e+01,7.628420257568359375e+01,-7.254722265571774464e+00
2.519580621608387503e+02,6.752421569824218750e+01,7.642518997192382812e+01,-6.198102286851582043e+00
2.529578138208437110e+02,6.720861053466796875e+01,7.668840789794921875e+01,-6.963861790243026206e+00
2.539575654808487002e+02,6.753092956542968750e+01,7.743114089965820312e+01,-7.433446106705766887e+00
2.549573171408536609e+02,6.916233062744140625e+01,7.890999603271484375e+01,-7.010999286025062283e+00
2.559570688008586217e+02,6.816866683959960938e+01,7.913114929199218750e+01,-8.608460328997916022e+00
2.569568204608635824e+02,6.551600646972656250e+01,7.747319412231445312e+01,-1.024514102668017124e+01
2.579565721208685432e+02,6.723416900634765625e+01,7.736076736450195312e+01,-7.754603872579393986e+00
2.589563237808735039e+02,6.816895675659179688e+01,7.740566253662109375e+01,-6.527473453831569294e+00
2.599560754408784646e+02,6.717877197265625000e+01,7.689032363891601562e+01,-7.254603886576397542e+00
2.609558271008834822e+02,6.760985565185546875e+01,7.736887741088867188e+01,-7.249091564533750365e+00
2.619555787608884430e+02,6.801052856445312500e+01,7.818951416015625000e+01,-7.699278287053567205e+00
2.629553304208934037e+02,7.007265853881835938e+01,7.985989379882812500e+01,-6.930771302806555845e+00
2.639550820808983644e+02,6.892514038085937500e+01,8.000868988037109375e+01,-8.628636306466624717e+00
2.649548337409033252e+02,6.338627624511718750e+01,7.776192092895507812e+01,-1.349205361010704429e+01
2.659545854009082859e+02,6.152966499328613281e+01,7.668053817749023438e+01,-1.481623422462129369e+01
2.669543370609132467e+02,6.108679962158203125e+01,7.622750854492187500e+01,-1.491587770266678881e+01
